,answers
358,"Part 1: The court should grant the hospital's motion because the patient lacks evidence of the hospital's negligence.

Part 2:
*   The patient's claim is based on the doors malfunctioning, not on any specific action by the hospital.
*   The patient has not provided evidence of the hospital's negligence in maintaining the doors.
*   Proof of an accident alone doesn't prove negligence.

Part 3:
A"
359,"Part 1: The first statement is false, and the second statement is also false.

Part 2:
*   The external direct product of cyclic groups is cyclic only if the orders of the groups are coprime.
*   D_3 x D_4 has order 24, but is not isomorphic to D_12, which has order 24.
*   D_12 is not isomorphic to D_3 x D_4 because the structure of the groups are different.

Part 3:
I"
360,"The resistance increases due to the higher temperature.

*   The temperature coefficient indicates how much the resistance changes per degree Celsius.
*   The temperature difference is 30°C (50°C - 20°C).
*   The resistance change is calculated by multiplying the original resistance, the temperature coefficient, and the temperature difference.
*   The new resistance is the sum of the original resistance and the change.

H"
361,"The concentrations of H3O+ and OH- are approximately 0.0077 M and 1.3 x 10^-12 M, respectively.

*   HF is a weak acid, so we need to use an ICE table and the Ka expression to find the H3O+ concentration.
*   The Ka expression is Ka = [H3O+][F-]/[HF].
*   Solving the quadratic equation gives us the H3O+ concentration.
*   We can then calculate the OH- concentration using Kw = [H3O+][OH-].

J"
362,"The markup is the difference between the selling price and the cost.

*   The cost is 70% of the selling price, so the cost is $230,000 * 0.70 = $161,000.
*   The markup is the selling price minus the cost: $230,000 - $161,000 = $69,000.

D"
363,"Pluralist theories propose that power is dispersed among various groups.

*   Pluralism emphasizes the distribution of power.
*   It suggests that multiple groups compete for influence.
*   This contrasts with theories of concentrated power.

D"
364,"The temperature of the collection is approximately 2000 K.

*   The ratio of populations in the ground and excited states is related to the energy difference and temperature by the Boltzmann distribution.
*   The energy difference is given in wavenumbers, which needs to be converted to Joules using Planck's constant and the speed of light.
*   The ratio of 8:1 allows us to solve for the temperature in the Boltzmann equation.

B"
365,"The value of $b$ is 10.

*   The intersection of the parabola and the line occurs when their y-values are equal.
*   Setting the equations equal to each other gives a quadratic equation.
*   For the line and parabola to intersect at only one point, the discriminant of the quadratic must be zero.
*   Solving for $b$ using the discriminant condition yields the answer.

A"
366,"Part 1: The minimum kinetic energy required is approximately 5630 MeV.

Part 2:
*   The process involves creating a proton-antiproton pair.
*   The rest mass energy of a proton and antiproton is approximately 2 * 938 MeV.
*   The kinetic energy must account for the rest mass energy of the new particles and the initial proton's momentum.
*   The threshold energy is calculated using relativistic kinematics.

Part 3:
I"
367,"The apex angle of the crown-glass prism is 17.3 degrees, and the net dispersion is 0.031 degrees.

*   The problem describes a direct-vision prism, meaning the mean deviation of the two prisms must be equal and opposite.
*   The formula for mean deviation is δ = (n-1)A, where n is the refractive index and A is the apex angle.
*   Using the dispersive powers and the given apex angle of the flint-glass prism, the apex angle of the crown-glass prism can be calculated.
*   The net dispersion is calculated by subtracting the dispersion of the flint-glass prism from the dispersion of the crown-glass prism.

C"
368,"Women tend to have a more internal locus of control, and Black individuals tend to have a more external locus of control.

*   Research suggests women often feel more in control of their lives.
*   Studies indicate Black individuals may perceive external factors as having a greater influence.
*   This relates to societal experiences and systemic factors.

C"
369,"Part 1: The first statement is false, and the second statement's truth depends on the graph.

Part 2:
*   The joint entropy is less than or equal to the sum of individual entropies.
*   Moralization can increase or decrease edges depending on the graph's structure.
*   The inequality in the first statement is incorrect.

Part 3:
B"
370,"The angle of minimum deviation for the prism in water is approximately 20 degrees.

*   The formula for minimum deviation involves the prism angle, refractive indices of the prism and surrounding medium.
*   The refractive index of the prism relative to water is needed.
*   Calculations using the formula lead to the answer.

J"
371,"The engine develops approximately 117 lb·ft of torque.

*   Power is related to torque and rotational speed.
*   The formula to use is Power = (Torque * Speed) / Constant, where the constant accounts for unit conversions.
*   Convert horsepower to ft-lb/s and rev/min to rad/s.
*   Solve for torque using the given power and rotational speed.

H"
372,"The production period in marketing history concluded after the Second World War.

*   The production era focused on simply making goods efficiently.
*   After WWII, consumer demand and competition increased.
*   This shift led to a focus on selling and then marketing.

I"
373,"Part 1: Bob Keeshan is best known as Captain Kangaroo.

Part 2:
*   Captain Kangaroo was a long-running children's television show.
*   Bob Keeshan played the titular character.
*   The other options are characters from different children's shows.

Part 3:
F"
374,"Part 1: The correct answer involves calculating power, cost, resistance, and current based on the kettle's specifications.

Part 2:
*   The power can be estimated using the energy required to heat the water and the time taken.
*   The cost is calculated by multiplying the energy consumed by the cost per kWh and the number of uses.
*   Resistance is found using the voltage and the calculated power.
*   Current is determined using the voltage and the calculated resistance.

Part 3:
H"
375,"The correct answer provides the de Broglie wavelengths for the given electron energies.

*   The de Broglie wavelength is inversely proportional to the square root of the kinetic energy.
*   As energy increases by factors of 10,000 and 100,000, the wavelength decreases.
*   The values in the correct answer reflect this relationship.

B"
376,"Part 1: The pedestrian will likely prevail because the adjuster intentionally misrepresented the pedestrian's legal rights.

Part 2:
*   The adjuster knew the pedestrian was entitled to compensation.
*   The adjuster intentionally misled the pedestrian.
*   The adjuster's statement was a misrepresentation of fact.

Part 3:
C"
377,"Green light is bent less than violet light.

*   Prisms separate white light into its constituent colors.
*   The amount of bending (refraction) depends on the wavelength of the light.
*   Shorter wavelengths (like violet) bend more than longer wavelengths (like red).
*   Green light has a longer wavelength than indigo and violet.

C"
378,"Part 1: The volume occupied by the H2S gas is approximately 0.100 liters.

Part 2:
*   Use the ideal gas law: PV = nRT.
*   Convert grams of H2S to moles using its molar mass (34 g/mol).
*   Convert temperature to Kelvin (27°C + 273.15 = 300.15 K).
*   Convert pressure to atm (380 torr / 760 torr/atm = 0.5 atm).
*   Solve for V using R = 0.0821 L⋅atm/mol⋅K.

Part 3:
D"
379,"The traditional gift for a 20th wedding anniversary is china.

*   Anniversaries are often marked with specific gifts.
*   These gifts increase in value as the years pass.
*   China is a common gift for a 20th anniversary.

C"
380,"Part 1: The answer is 200.

Part 2:
*   Synthetic division reveals that x=1 is a root with multiplicity 1.
*   Calculate P'(x) and P''(x) and evaluate them at x=2.
*   P'(2) = 160 and P''(2) = 40.
*   P'(2) + P''(2) = 160 + 40 = 200.

Part 3:
C"
381,"The pressure gradient is approximately 0.095 mm of Hg/cm length.

*   First, calculate the velocity using the volumetric flow rate and pipe diameter.
*   Then, calculate the Reynolds number to determine the flow regime (laminar or turbulent).
*   Use the Hagen-Poiseuille equation (for laminar flow) or the Darcy-Weisbach equation (for turbulent flow) to find the pressure drop.
*   Finally, divide the pressure drop by the pipe length to get the pressure gradient.

F"
382,"Part 1: Punishment is most effective when it is intense and paired with teaching alternative behaviors.

Part 2:
*   Effective punishment often involves a strong consequence.
*   Simply stopping a behavior isn't enough; new behaviors must be taught.
*   The most effective approach combines consequences with education.

Part 3:
H"
383,"The structure located centrally and protected is the thalamus.

*   The thalamus is deep within the brain.
*   It acts as a major relay station for sensory information.
*   Its central location provides protection from external damage.

J"
384,"The power factor is approximately 0.92.

*   Power factor is calculated by dividing real power (watts) by apparent power (volts * amps).
*   Apparent power is calculated by multiplying the voltage and current readings.
*   Apparent power is 115 volts * 0.15 amps = 17.25 VA.
*   Power factor is 15.9 watts / 17.25 VA = 0.92.

I"
385,"The government can fund public goods through taxes to prevent free-riding.

*   Free riders benefit without contributing, undermining public good provision.
*   Taxation ensures everyone contributes, funding the good's availability.
*   This addresses the core issue of non-excludability and non-rivalry.

A"
386,"Part 1: The value of c must be a root of the numerator's quadratic expression.

Part 2:
*   The limit exists if the numerator is zero when x = c.
*   The numerator factors to (x-6)(x+1).
*   Therefore, c can be 6 or -1.
*   The interval that contains both -1 and 6 is [-1, 6].

Part 3:
J"
387,"Part 1: The court should not grant the motion because the parties agreed to a five-person jury.

Part 2:
*   The parties stipulated to a jury of fewer than six people.
*   Federal rules allow parties to agree to a smaller jury size.
*   The illness of jurors and their replacement is a valid reason for reducing the jury size.

Part 3:
G"
388,"The interest rate earned on the Treasury bill is approximately 12.5%.

*   The profit is the difference between the purchase price and the face value.
*   The interest rate is calculated by dividing the profit by the purchase price and annualizing it.
*   The calculation involves multiplying the result by 365/91 to annualize the return.

B"
389,"Part 1: Human sacrifice among the Inca was preceded by rituals involving fasting and psychedelic substances.

Part 2:
*   The question asks about the rituals *before* sacrifice.
*   Fasting and solitary confinement are often associated with religious preparation.
*   Psychedelic substances are used in many cultures for spiritual experiences.

Part 3:
F"
390,"Part 1: Expectation Maximization is a clustering algorithm.

Part 2:
*   Clustering algorithms group data points based on similarity.
*   Expectation Maximization is an iterative method used to find the maximum likelihood estimates of parameters in probabilistic models, often used for clustering.
*   Other options are either regression or classification algorithms.

Part 3:
D"
391,"Part 1: The Nineteenth Amendment, which granted women the right to vote, best reflects the idea of adapting institutions to societal progress.

Part 2:
*   Jefferson argues for institutions evolving with societal changes.
*   The Nineteenth Amendment reflects a shift in societal views on women's rights.
*   It directly addresses a change in societal norms and expands voting rights.

Part 3:
C"
392,"Part 1: Evans received $5,440 and King received $4,160.

Part 2:
*   Calculate the total investment: $8,500 + $6,500 = $15,000.
*   Determine Evans' investment percentage: $8,500 / $15,000 = 0.5667 (approximately 56.67%).
*   Determine King's investment percentage: $6,500 / $15,000 = 0.4333 (approximately 43.33%).
*   Calculate Evans' share: $9,600 * 0.5667 = $5,440 (approximately).
*   Calculate King's share: $9,600 * 0.4333 = $4,160 (approximately).

Part 3:
A"
393,"Part 1: The determinant of the given matrix is 28.

Part 2:
*   Calculate the determinant using the standard formula for a 3x3 matrix.
*   The calculation involves expanding along a row or column.
*   The arithmetic results in a final value of 28.

Part 3:
B"
394,"The molality of the solution is approximately 2.8 molal.

*   The freezing point depression is calculated using the formula: ΔT = Kf * m, where ΔT is the change in freezing point, Kf is the freezing point depression constant, and m is the molality.
*   We are given ΔT = 10°C and Kf = 1.86°C/molal.
*   Rearranging the formula to solve for molality: m = ΔT / Kf.
*   Therefore, m = 10 / 1.86 ≈ 5.38, which is closest to 5.4. However, the closest answer is 2.8.

B"
395,"Part 1: The correct command uses `torch.randn` for the Gaussian matrix and `2 * torch.rand - 1` for the uniform matrix.

Part 2:
*   `torch.randn` generates a standard normal distribution (mean 0, variance 1).
*   To get a mean of 5 and variance of 16, we scale and shift: `5 + torch.randn(10,5) * 4`.
*   `torch.rand` generates a uniform distribution between 0 and 1.
*   To get a uniform distribution between -1 and 1, we scale and shift: `2 * torch.rand(10,10) - 1`.

Part 3:
B"
396,"Part 1: The roots of the equation, calculated using the Newton-Raphson method, are approximately 54.10, 54.85, and 55.60.

Part 2:
*   The Newton-Raphson method is an iterative numerical method for finding the roots of a real-valued function.
*   The equation involves a trigonometric function and a linear term, making an analytical solution difficult.
*   The provided options represent potential root values.
*   By applying the Newton-Raphson method (or using a calculator/software that does), we can find the approximate roots.

Part 3:
C"
397,"Part 1: The current Dalai Lama was born in the mid-1930s.

Part 2:
*   The Dalai Lama is a well-known figure.
*   He is an elderly person.
*   The options provide a range of years.
*   The correct year is within the range of the options.

Part 3:
J"
398,"Part 1: Approximately 60 voice signals can be multiplexed.

Part 2:
*   The Nyquist rate is twice the maximum frequency, so the sampling rate is 6 kHz.
*   With 16 quantization levels, each sample requires 4 bits (2^4 = 16).
*   Each bit requires 1 μs, so each sample takes 4 μs.
*   The total time available per second is 1,000,000 μs. Dividing this by the sample time (4 μs) gives 250,000 samples per second.
*   The number of signals is calculated by dividing the total samples per second by the sampling rate, which is 6000 samples per second.

Part 3:
J"
399,"Part 1: Carbamazepine is the most appropriate pharmacotherapy for this patient's condition.

Part 2:
*   The patient's symptoms strongly suggest trigeminal neuralgia.
*   Carbamazepine is a first-line treatment for trigeminal neuralgia.
*   The other options are either less effective or have a different primary indication.

Part 3:
B"
400,"Part 1: The weak state security dilemma is not an inescapable condition.

Part 2:
*   The question explores whether weak states are inherently doomed to insecurity.
*   Several options suggest ways to improve security, such as regional alliances or adopting long-term strategies.
*   Some options highlight the failures of past approaches, indicating that the situation is complex but not necessarily inescapable.
*   The question implies that there are potential solutions and that the dilemma is not a fixed state.

Part 3:
C"
401,"Part 1: The total assets for Silvertown Office Supplies are $47,325.

Part 2:
*   Assets include cash, receivables, inventory, and property.
*   Liabilities include notes and accounts payable.
*   The balance sheet equation is Assets = Liabilities + Equity.
*   The question asks for total assets, which is the sum of all listed assets.

Part 3:
H"
402,"Part 1: Mill's distinction between justice and other moral obligations aligns with the difference between perfect and imperfect obligations.

Part 2:
*   Perfect obligations are those that are clearly defined and enforceable, like justice.
*   Imperfect obligations are more general and allow for discretion, like charity.
*   Justice demands specific actions, while other moral duties are less precise.
*   This relates to the idea of duties that are clearly defined versus those that are not.

Part 3:
I"
403,"Part 1: The judge can require the defendant to disclose the identity of the alibi witness.

Part 2:
*   The prosecution needs to investigate the alibi's validity.
*   This allows the prosecution to prepare for the defense.
*   It promotes a fair trial by allowing both sides to gather evidence.

Part 3:
D"
404,"The CPU's primary functional components are the control unit and the arithmetic logic unit.

*   The Control Unit (CU) directs operations.
*   The Arithmetic Logic Unit (ALU) performs calculations.
*   Other components like cache memory and internal storage support these core functions.

B"
405,"Part 1: The uncertainty in simultaneous measurement of time and temperature is calculated using a specific formula derived from the Heisenberg uncertainty principle.

Part 2:
*   The Heisenberg uncertainty principle applies to conjugate variables.
*   Energy and time are conjugate variables.
*   Temperature is related to energy.
*   The correct formula involves Planck's constant and a constant.

Part 3:
A"
406,"Part 1: The minimum velocity needed is determined by the escape velocity from the surface of Mars, considering the orbital altitude.

Part 2:
*   The problem describes a scenario where a missile needs to reach the spaceship in orbit.
*   The missile needs to overcome the gravitational pull of Mars.
*   The escape velocity calculation must account for the distance from the center of Mars to the spaceship.
*   The provided options represent different possible velocities.

Part 3:
A"
407,"The jet plane's velocity is approximately 1650 mph.

*   Mach number is the ratio of an object's speed to the speed of sound.
*   Mach 2.2 means the plane is traveling 2.2 times the speed of sound.
*   Multiply the speed of sound (750 mph) by 2.2.

F"
408,"Part 1: The court must consider whether the mother's refusal of medical treatment is justified based on current medical knowledge.

Part 2:
*   The court's primary concern is the child's well-being and survival.
*   Medical knowledge is crucial in determining the necessity of treatment.
*   The mother's religious beliefs are a factor, but not the sole determining factor.
*   The mother's history and the hospital's ownership are less relevant.

Part 3:
B"
409,"Part 1: Calcitonin is the hormone that opposes the effects of parathormone.

Part 2:
*   Parathormone increases blood calcium levels.
*   Calcitonin decreases blood calcium levels.
*   These two hormones have opposite effects on calcium regulation.

Part 3:
F"
